"Verbally struggle against great distress","用言语对抗极大的苦恼"
"Verbally struggle against great doubt","用言语对抗极大的疑虑"
"Verbally struggle against great fear","用言语对抗极大的恐惧"
"Verbally struggle against great fright","用言语对抗极大的惊吓"
"Verbally struggle against great grief","用言语对抗极大的悲伤"
"Verbally struggle against great horror","用言语对抗极大的惊骇"
"Verbally struggle against great misery","用言语对抗极大的悲惨"
"Verbally struggle against great mortification","用言语对抗极大的羞辱"
"Verbally struggle against great pessimism","用言语对抗极大的悲观"
"Verbally struggle against great sadness","用言语对抗极大的哀伤"
"Verbally struggle against great shock","用言语对抗极大的震惊"
"Verbally struggle against great terror","用言语对抗极大的惊恐"
"Verbally struggle against grief","用言语对抗悲伤"
"Verbally struggle against horror","用言语对抗惊骇"
"Verbally struggle against looming existential crisis","用言语对抗迫近的生存危机"
"Verbally struggle against misery","用言语对抗悲惨"
"Verbally struggle against mortification","用言语对抗羞辱"
"Verbally struggle against pessimism","用言语对抗悲观"
"Verbally struggle against rage","用言语对抗愤怒"
"Verbally struggle against sadness","用言语对抗哀伤"
"Verbally struggle against shock","用言语对抗震惊"
"Verbally struggle against terror","用言语对抗惊恐"
"Vertical keyboard scroll tiles","垂直键盘滚动图块"
"Very Large Non-Prone Profile","超大型非俯卧轮廓"
"View your companions and tactical settings, or switch party members.","查看你的同伴和战术设置,或切换队伍成员。"
"Wagons bypassed inaccessible site","货车绕过了无法抵达的地点"
"Welcome yourself to your new home","欢迎你自己来到新家"
"Well over a hundred live there","有一百多人居住在那里"
"Whatever happens, it will be for the best.","无论发生什么，都会是最好的结果。"
"When your view is in the air above other tiles, you can see them below, but you can only interact with objects in your current elevation.","当你的视角位于其他方格上方的空中时，你可以看到下方的方格，但只能与当前高度上的物体互动。"
"When your view is in the air above other tiles, you can usually see them below.  If you are indoors or in a cavern, your view might be blocked by the ceiling.","当你的视角位于其他方格上方的空中时，你通常可以看到下方的方格。如果你在室内或洞穴中，你的视野可能会被天花板阻挡。"
"Wilderness population changes","荒野人口变化"
"Witnessed item has been moved","被目击的物品已被移动"
"Wrestle somebody adjacent.  Also allows available parry, block, and dodge moves.","摔跤相邻的某人。也可使用可用的招架、阻挡和闪避动作。"
"You are a wanderer of the wilderness.","你是荒野的流浪者。"
"You are currently yielded.  Click to stop yielding.","你目前已屈服。点击以停止屈服。"
"You are distracted by unmet needs.  View your status for more information.","你因未得到满足的需求而心不在焉。查看你的状态以获取更多信息。"
"You are free to do as you choose.","你可以自由地做你想做的事。"
"You are in a macabre mood.","你正处于一种阴森的情绪中。"
"You are in a martial trance.","你正处于武术迷醉中。"
"You are in a secretive mood.","你正处于一种隐秘的情绪中。"
"You are not prone.  Click to go prone.","你没有卧倒。点击以卧倒。"
"You are not yielded.  Click to yield to opponents.","你未屈服。点击以向对手屈服。"
"You are prone.  Click to stand.","你已卧倒。点击以站立。"
"You are riding and cannot lie down.","你正在骑乘，无法躺下。"
"You are starting to feel full.","你开始觉得饱了。"
"You are still surrounded by cackling.","你仍被咯咯笑声包围。"
"You are stressed.  View your status for more information.","你感到压力很大。查看你的状态以获取更多信息。"
"You are surrounded by incessant cackling.","你被不绝于耳的咯咯笑声包围。"
"You are throwing a tantrum.","你正在发脾气。"
"You are too injured to climb.","你伤势过重,无法攀爬。"
"You are too injured to hold the terrain.","你伤势过重,无法抓住地形。"
"You are too injured to jump.","你伤势过重,无法跳跃。"
"You are too tired to stand.","你太累了,无法站立。"
"You assume a submissive posture.","你摆出了顺从的姿态。"
"You awaken from your slumber.","你从沉睡中醒来。"
"You can build reinforced walls aboveground, in caverns, or in spaces you have mined out in order to block the passage of creatures, objects, and fluids.  Requires two boulder, block, or wood, and metal bars.  Provides some resistance to invaders.","你可以在地面上、洞穴中或自己挖掘出的空间里建造加固墙,以阻挡生物、物体和液体的通行。需要两块巨石、方块或木材,以及金属条。可为抵御入侵者提供一定阻力。"
"You cannot climb or mount while prone.","你倒地时无法攀爬或骑乘。"
"You cannot fell the trees here.","你无法砍倒这里的树木。"
"You cannot fell trees in the arena.","你无法在竞技场中砍树。"
"You cannot jump while in the air.","你在空中时无法跳跃。"
"You cannot jump while prone.","你倒地时无法跳跃。"
"You cannot jump while swimming.","你游泳时无法跳跃。"
"You cannot jump while wrestling.","你摔跤时无法跳跃。"
"You cannot see the sky clearly from here, but the available sunlight indicates the dawn","你无法从这里清楚地看到天空,但现有的阳光表明现在是黎明"
"You cannot see the sky clearly from here, but the available sunlight indicates the day","你无法从这里清楚地看到天空,但现有的阳光表明现在是白天"
"You cannot see the sky clearly from here, but the available sunlight indicates the night","你无法从这里清楚地看到天空,但现有的阳光表明现在是夜晚"
"You cannot see the sky clearly from here, but the available sunlight indicates the sunset","你无法从这里清楚地看到天空,但现有的阳光表明现在是日落"
"You can play a sequence of fortresses and adventurers in the same world.  Migrants from retired and abandoned fortresses may come to visit, along with any surviving adventurers.","你可以在同一个世界中依次游玩多个堡垒和冒险者。来自已退役和被放弃堡垒的移民可能会前来拜访,幸存的冒险者也会随行。"
"You can play a sequence of fortresses and adventurers in the same world.  Uncover locations and artifacts for the benefit of your future fortresses.","你可以在同一个世界中依次游玩多个堡垒和冒险者。发掘地点和神器,以造福你未来的堡垒。"
"You can stop traveling using the stop travel button below or by pressing .","你可以使用下方的停止旅行按钮,或通过按 来停止旅行。"
"You do not have a free grasp.","你没有空闲的抓握部位。"
"You do not have a free grasp and your pack is full.","你没有空闲的抓握部位,而且你的背包已满。"
"You do not have a free grasp and your quiver and pack are full.","你没有空闲的抓握部位,而且你的箭袋和背包都已满。"
"You do not have a free grasp and your quiver and packs are full.","你没有空闲的抓握部位,而且你的箭袋和各个背包都已满。"
"You do not have a free grasp and your quiver is full.","你没有空闲的抓握处,且你的箭袋已满。"
"You do not have a free grasp and your quivers and pack are full.","你没有空闲的抓握处,且你的箭袋和背包已满。"
"You do not have a free grasp and your quivers are full.","你没有空闲的抓握处,且你的箭袋已满。"
"You do not have any siege engines.","你没有任何攻城器械。"
"You failed to compose anything.","你未能创作出任何东西。"
"You failed to write anything.","你未能写下任何东西。"
"You given emergency tactical control","你已获得紧急战术控制权"
"You have are injured.  View your status for more information.","你受伤了。查看你的状态以获取更多信息。"
"You have are seriously injured.  View your status for more information.","你受了重伤。查看你的状态以获取更多信息。"
"You have a weapon available to draw.  Click to draw it.","你有一件武器可以拔出。点击将其拔出。"
"You have a weapon drawn.  Click to strap it.","你已拔出一件武器。点击将其收起。"
"You have been granted mercy.","你已被施予仁慈。"
"You have been ordered to cause trouble for these forces.","你被命令给这些部队制造麻烦。"
"You have been ordered to clear the forces from this site.","你被命令清除此地点的部队。"
"You have been ordered to drive these forces out.","你被命令驱逐这些部队。"
"You have been ordered to slay this creature.","你被命令杀死这个生物。"
"You have discovered an eerie cavern.  The air above the dark stone floor is alive with vortices of purple light and dark, boiling clouds.  Seemingly bottomless glowing pits mark the surface.","你发现了一个诡异的洞穴。黑暗石质地面之上的空气中充满紫色光之漩涡与黑暗沸腾的云团。看似深不见底的发光坑洞点缀着地表。"
"You have encountered these creatures in the past but not recently.","你过去曾遇到过这些生物,但最近没有。"
"You have heard this name suggested as a potential guide to faraway places.","你曾听说这个名字被提议作为前往远方的潜在向导。"
"You have known each other your entire lives.","你们彼此相识了一生。"
"You have known this person your entire life.","你一生都认识这个人。"
"You have missed your chance.","你错过了机会。"
"You have nothing left to draw or put away.","你没有剩余可拔出或收起的东西了。"
"You have nothing left to drop.","你没有剩余可丢弃的东西了。"
"You have nothing left to eat or drink.","你没有剩余可吃喝的东西了。"
"You have nothing left to fire.","你已经没有可以发射的东西了。"
"You have nothing left to remove.","你已经没有可以移除的东西了。"
"You have nothing left to throw.","你已经没有可以投掷的东西了。"
"You have nothing left to wear.","你已经没有可以穿戴的东西了。"
"You have nothing to examine.","你没有可以检查的东西。"
"You have nothing to fire with.","你没有可以用来发射的物品。"
"You have nothing to put inside a container or on a pack animal.","你没有可以放进容器或驮兽身上的东西。"
"You have nothing with which to interact.","你没有可以互动的对象。"
"You have only heard tell of these creatures.","你只是听说过这些生物。"
"You have recently encountered one of these creatures.","你最近遭遇过这些生物中的一只。"
"You interact with building","你与建筑互动"
"You must choose between two extremes.","你必须在两个极端之间做出选择。"
"You must face the challenge today.","你今天必须面对挑战。"
"You must move away from the river before you can travel.","你必须先离开河流才能旅行。"
"You must reflect on your actions.","你必须反思自己的行为。"
"You must reveal the truth.","你必须揭示真相。"
"You need a free grasp to climb.","你需要一个空闲的抓握部位来攀爬。"
"You need a free grasp to hold the terrain.","你需要一个空闲的抓握部位来抓住地形。"
"You need to be holding an axe.","你需要手持一把斧头。"
"You need to be holding an axe with a sharp edge.","你需要手持一把带有锋利刃口的斧头。"
"You no longer assume a submissive posture.","你不再摆出顺从的姿态。"
"Your adventure has come to an end.","你的冒险已经结束。"
"Your ambition is misguided.","你的野心误入了歧途。"
"Your Attributes and Skills","你的属性与技能"
"Your citizens will build, mine, craft, trade, fight, and manage as you guide your outpost through its history.  Design the shape and purpose of the fortress by issuing orders for the residents to follow.","在你引导你的前哨站走过它的历史时，你的市民将会建造、采矿、制作、贸易、战斗和管理。通过下达命令让居民遵照执行，来设计堡垒的形状与用途。"
"Your dreams will come true.","你的梦想将会实现。"
"Your happiness is still desired.","仍有人期盼你获得幸福。"
"Your intense search turns up nothing.","你苦苦搜寻却一无所获。"
"Your most trusted companion has made the journey to meet you here today.","你最信任的同伴今日跋涉而来,在此与你相会。"
"Your most trusted companions have made the journey to meet you here today.","你最信任的同伴们今日跋涉而来,在此与你相会。"
"Your most trusted local companions are meeting you here today.","你最信任的当地同伴们今日将在此与你相会。"
"Your personality facets might be restricted based on your creature type.","你的性格特质可能会因你的生物种类而受到限制。"
"Your ruler has arrived with a full entourage.  Your thriving site is now the capital, and with continued fortune and toil, the legend of a true Mountainhome may yet be written.","你的统治者已携全部随从抵达。你繁荣的据点如今已成为首都,只要好运与辛劳延续,真正山之家园(Mountainhome)的传奇或将就此谱写。"
"Your view is focused on one elevation at a time.  To move the camera around, hold the middle mouse button and drag the view.","你的视野每次只聚焦于一个高度层面。要移动镜头,请按住鼠标中键并拖动视图。"
"Your wanderings have brought you to this place after a long journey.","经过漫长的旅程,你的漂泊使你来到了这个地方。"
"You settle in this location...","你在此处定居……"
"You will awaken to a new possibility.","你将因一种新的可能性而觉醒。"
"You will best serve by finishing your quest.","你通过完成任务便能发挥最大的作用。"
"You will have a great accomplishment.","你将取得一项伟大的成就。"
"You will know suffering soon.","你很快就会尝到苦难的滋味。"
"You will learn something you did not want to know.","你将得知一些你本不想知道的事。"
"You will make your final stand.","你将做出最后的抵抗。"
"You will received bad advice.","你将得到糟糕的建议。"
"You will sleep as necessary until dawn.","你会按需入睡,直到天亮。"
"You will travel far from this place.","你将远离此地,去往远方。"
"You will wait, staying awake until dawn.","你会继续等待,保持清醒直到天亮。"
